Module Department,Module Code,Module Name,Event ID,Year,Event Name,Event Type,Duration (minutes),Event Size,Timeslot,WholeClass,Online Delivery,Number of Weeks,Weeks,Room,Room type 2,Room Type 1,Building,Campus,Semester,Room Lock
Royal (Dick) School of Veterinary Studies,BVMS10035_SS1_YR_2024/5,Integrated Clinical Course: Equine,E:KIA9BS8H1R,Y4,Y4 Equine - Syndrome 2: Medical causes of poor performance (Meet in F Block)/F,Practical,110,20,Monday 14:00,FALSE,,1,33,0704_00_G.13.14,General Teaching,Locally Allocated Space,Block F,Easter Bush,Semester 2,No
Royal (Dick) School of Veterinary Studies,BVMS10035_SS1_YR_2024/5,Integrated Clinical Course: Equine,E:PQRICYASLT,Y4,Y4 Equine - NM04 Equine neuromuscular disorders I,Lecture,50,180,Monday 09:00,TRUE,,1,29,0728_00_G.66,General Teaching,Locally Allocated Space,Vet School,Easter Bush,Semester 2,No
Royal (Dick) School of Veterinary Studies,BVMS10035_SS1_YR_2024/5,Integrated Clinical Course: Equine,E:UGXL8PMLLS,Y4,Y4 Equine - Anaesthesia Cases: Equine/AB,Tutorial,90,40,Thursday 11:30,FALSE,,1,31,0728_00_G.03,Teaching Studio,Locally Allocated Space,Vet School,Easter Bush,Semester 2,No (but must go in a room Type: Teaching Studio)
Royal (Dick) School of Veterinary Studies,BVMS10035_SS1_YR_2024/5,Integrated Clinical Course: Equine,E:X4WUBWBWTZ,Y4,"Y4 Equine - PT03 Emerging equine diseases and toxicology (Mcullagh, S) (Online Pre-recorded)",Lecture,50,180,Thursday 16:00,TRUE,Online Pre-recorded,1,30,0728_00_G.66,General Teaching,Locally Allocated Space,Vet School,Easter Bush,Semester 2,No
Royal (Dick) School of Veterinary Studies,BVMS10035_SS1_YR_2024/5,Integrated Clinical Course: Equine,E:ZR8TCFWY11,Y4,Y4 Equine - Syndrome 2: Medical causes of poor performance (Meet in F Block)/B,Practical,110,20,Tuesday 09:00,FALSE,,1,33,0704_00_G.13.14,General Teaching,Locally Allocated Space,Block F,Easter Bush,Semester 2,No
Royal (Dick) School of Veterinary Studies,BVMS10034_SS1_SEM2_2024/5,Integrated Clinical Course: Exotics,E:13IVMW4Y6U,Y4,Y4 Exotics - Handling & Clinical Exam - Avian/A01-20,Practical,110,16,Tuesday 09:00,FALSE,,1,31,0704_00_G.22,Laboratory,Locally Allocated Space,Block F,Easter Bush,Semester 2,Yes
Royal (Dick) School of Veterinary Studies,BVMS10034_SS1_SEM2_2024/5,Integrated Clinical Course: Exotics,E:1K874CTWOL,Y4,"Y4 Exotics - Rabbit Clinical Techniques (cadaver class)/B13-22, C13-22, F15-21, G16-22",Practical,170,40,Friday 14:00,FALSE,,1,26,0704_00_G.04,Laboratory,Locally Allocated Space,Block F,Easter Bush,Semester 2,Yes
Royal (Dick) School of Veterinary Studies,BVMS10034_SS1_SEM2_2024/5,Integrated Clinical Course: Exotics,E:1LMADDF4GR,Y4,"Y4 Exotics - Rabbit Clinical Techniques (cadaver class)/C01-12, D",Practical,180,40,Tuesday 10:00,FALSE,,1,26,0704_00_G.04,Laboratory,Locally Allocated Space,Block F,Easter Bush,Semester 2,Yes
Royal (Dick) School of Veterinary Studies,BVMS10034_SS1_SEM2_2024/5,Integrated Clinical Course: Exotics,E:2WNNSJULWP,Y4,"Y4 Exotics - Handling & Clinical Exam - Small Mammals/A17-22, C17-22",Practical,110,16,Thursday 11:00,FALSE,,1,33,0704_00_G.22,Laboratory,Locally Allocated Space,Block F,Easter Bush,Semester 2,Yes
Royal (Dick) School of Veterinary Studies,BVMS10034_SS1_SEM2_2024/5,Integrated Clinical Course: Exotics,E:35D1V3QJ85,Y4,Y4 Exotics - RM02 Reptile - Hospitalisation and Supportive Care,Lecture,50,180,Wednesday 11:00,TRUE,,1,27,0728_00_G.66,General Teaching,Locally Allocated Space,Vet School,Easter Bush,Semester 2,No
Royal (Dick) School of Veterinary Studies,BVMS10034_SS1_SEM2_2024/5,Integrated Clinical Course: Exotics,E:3W1PYXL7OG,Y4,"Y4 Exotics - Handling & Clinical Exam - Avian/H11-20, E11-20",Practical,110,16,Monday 11:00,FALSE,,1,30,0704_00_G.22,Laboratory,Locally Allocated Space,Block F,Easter Bush,Semester 2,Yes
Royal (Dick) School of Veterinary Studies,BVMS10034_SS1_SEM2_2024/5,Integrated Clinical Course: Exotics,E:5ANQJ8FQVK,Y4,Y4 Exotics - RM03 Reptile - Common medical conditions I,Lecture,50,180,Thursday 09:00,TRUE,,1,27,0728_00_G.66,General Teaching,Locally Allocated Space,Vet School,Easter Bush,Semester 2,No
Royal (Dick) School of Veterinary Studies,BVMS10034_SS1_SEM2_2024/5,Integrated Clinical Course: Exotics,E:5B9O8S3VKP,Y4,Y4 Exotics - Handling & Clinical Exam - Small Mammals (14:00 start)/D01-16,Practical,120,16,Monday 14:00,FALSE,,1,31,0704_00_G.22,Laboratory,Locally Allocated Space,Block F,Easter Bush,Semester 2,Yes
Royal (Dick) School of Veterinary Studies,BVMS10034_SS1_SEM2_2024/5,Integrated Clinical Course: Exotics,E:5C4X2BT6TR,Y4,Y4 Exotics - Ferret Medicine I,Lecture,50,180,Wednesday 10:00,TRUE,,1,29,0728_00_G.66,General Teaching,Locally Allocated Space,Vet School,Easter Bush,Semester 2,No
Royal (Dick) School of Veterinary Studies,BVMS10034_SS1_SEM2_2024/5,Integrated Clinical Course: Exotics,E:5FV4J617GX,Y4,Y4 Exotics - Mid Course Feedback,Lecture,50,180,Monday 09:00,TRUE,,1,32,0728_00_G.66,General Teaching,Locally Allocated Space,Vet School,Easter Bush,Semester 2,No
Royal (Dick) School of Veterinary Studies,BVMS10034_SS1_SEM2_2024/5,Integrated Clinical Course: Exotics,E:6CMDUOVZAN,Y4,Y4 Exotics - Handling & Clinical Exam - Small Mammals (14:00 start)/H01-16,Practical,120,16,Thursday 14:00,FALSE,,1,28,0704_00_G.22,Laboratory,Locally Allocated Space,Block F,Easter Bush,Semester 2,Yes
Royal (Dick) School of Veterinary Studies,BVMS10034_SS1_SEM2_2024/5,Integrated Clinical Course: Exotics,E:733MWTX8KF,Y4,Y4 Exotics - Reptile Husbandry Review/B,Tutorial,50,20,Tuesday 12:00,FALSE,,1,33,0704_00_G.04,Laboratory,Locally Allocated Space,Block F,Easter Bush,Semester 2,Yes
Royal (Dick) School of Veterinary Studies,BVMS10034_SS1_SEM2_2024/5,Integrated Clinical Course: Exotics,E:7AI59ORJWK,Y4,Y4 Exotics - RM06 Reptile - Common Surgical Procedures,Lecture,50,180,Friday 11:00,TRUE,,1,27,0781_00_G.022,General Teaching,Locally Allocated Space,Roslin Institute,Easter Bush,Semester 2,No
Royal (Dick) School of Veterinary Studies,BVMS10034_SS1_SEM2_2024/5,Integrated Clinical Course: Exotics,E:7LEWES548Q,Y4,Y4 Exotics - RM04 Reptile - Common medical conditions II,Lecture,50,180,Thursday 10:00,TRUE,,1,27,0728_00_G.66,General Teaching,Locally Allocated Space,Vet School,Easter Bush,Semester 2,No
Royal (Dick) School of Veterinary Studies,BVMS10034_SS1_SEM2_2024/5,Integrated Clinical Course: Exotics,E:7QIJH71EFO,Y4,Y4 Exotics - Clinical cases/DDX 2,Lecture,50,180,Monday 10:00,TRUE,,1,33,0781_00_G.022,General Teaching,Locally Allocated Space,Roslin Institute,Easter Bush,Semester 2,No
Royal (Dick) School of Veterinary Studies,BVMS10034_SS1_SEM2_2024/5,Integrated Clinical Course: Exotics,E:B1XUUDHM5D,Y4,Y4 Exotics - Clinical cases/DDX 3,Lecture,50,180,Friday 12:00,TRUE,,1,33,0728_00_G.58,General Teaching,Locally Allocated Space,Vet School,Easter Bush,Semester 2,No
Royal (Dick) School of Veterinary Studies,BVMS10034_SS1_SEM2_2024/5,Integrated Clinical Course: Exotics,E:CR6738K9T9,Y4,Y4 Exotics - Handling & Clinical Exam - Small Mammals (14:00 start)/F01-16,Practical,120,16,Tuesday 14:00,FALSE,,1,30,0704_00_G.22,Laboratory,Locally Allocated Space,Block F,Easter Bush,Semester 2,Yes
Royal (Dick) School of Veterinary Studies,BVMS10034_SS1_SEM2_2024/5,Integrated Clinical Course: Exotics,E:CWI334JMX4,Y4,Y4 Exotics - Reptile Husbandry Review/H,Tutorial,50,20,Wednesday 12:00,FALSE,,1,33,0704_00_G.04,Laboratory,Locally Allocated Space,Block F,Easter Bush,Semester 2,Yes
Royal (Dick) School of Veterinary Studies,BVMS10034_SS1_SEM2_2024/5,Integrated Clinical Course: Exotics,E:DHWSO9BLAA,Y4,"Y4 Exotics - AV01 Avian - Introduction, Grooming and Clinical Assessment",Lecture,50,180,Wednesday 09:00,TRUE,,1,26,0728_00_G.66,General Teaching,Locally Allocated Space,Vet School,Easter Bush,Semester 2,No
Royal (Dick) School of Veterinary Studies,BVMS10034_SS1_SEM2_2024/5,Integrated Clinical Course: Exotics,E:GVD7W3PL78,Y4,Y4 Exotics - Handling & Clinical Exam - Avian (15:00 start)/C01-20,Practical,110,16,Monday 15:00,FALSE,,1,33,0704_00_G.22,Laboratory,Locally Allocated Space,Block F,Easter Bush,Semester 2,Yes
Royal (Dick) School of Veterinary Studies,BVMS10034_SS1_SEM2_2024/5,Integrated Clinical Course: Exotics,E:JEOOL24R76,Y4,Y4 Exotics - Common Conditions of Amphibians,Lecture,50,180,Friday 09:00,TRUE,,1,26,0781_00_G.022,General Teaching,Locally Allocated Space,Roslin Institute,Easter Bush,Semester 2,No
Royal (Dick) School of Veterinary Studies,BVMS10034_SS1_SEM2_2024/5,Integrated Clinical Course: Exotics,E:LB5T11YDDK,Y4,Y4 Exotics - In Course Assessment Feedback,Lecture,60,180,Monday 11:30,TRUE,,1,26,0781_00_G.022,General Teaching,Locally Allocated Space,Roslin Institute,Easter Bush,Semester 2,No
Royal (Dick) School of Veterinary Studies,BVMS10034_SS1_SEM2_2024/5,Integrated Clinical Course: Exotics,E:LOO13TOK4Z,Y4,"Y4 Exotics - RM05 Reptile - Analgesia, Anaesthesia and Euthanasia",Lecture,50,180,Friday 10:00,TRUE,,1,27,0728_00_G.66,General Teaching,Locally Allocated Space,Vet School,Easter Bush,Semester 2,No
Royal (Dick) School of Veterinary Studies,BVMS10034_SS1_SEM2_2024/5,Integrated Clinical Course: Exotics,E:MCJAEYFFHJ,Y4,Y4 Exotics - Reptile Husbandry Review/A,Tutorial,50,40,Tuesday 11:00,FALSE,,1,33,0704_00_G.04,Laboratory,Locally Allocated Space,Block F,Easter Bush,Semester 2,Yes
Royal (Dick) School of Veterinary Studies,BVMS10034_SS1_SEM2_2024/5,Integrated Clinical Course: Exotics,E:PA7DDOOZTW,Y4,Y4 Exotics - Reptile Husbandry Review/G,Tutorial,50,20,Thursday 15:00,FALSE,,1,30,0704_00_G.04,Laboratory,Locally Allocated Space,Block F,Easter Bush,Semester 2,Yes
Royal (Dick) School of Veterinary Studies,BVMS10034_SS1_SEM2_2024/5,Integrated Clinical Course: Exotics,E:TG53PU2RWP,Y4,"Y4 Exotics - Handling & Clinical Exam - Small Mammals/B15-22, D17-22, H21-22",Practical,110,16,Monday 13:00,FALSE,,1,33,0704_00_G.22,Laboratory,Locally Allocated Space,Block F,Easter Bush,Semester 2,Yes
Royal (Dick) School of Veterinary Studies,BVMS10034_SS1_SEM2_2024/5,Integrated Clinical Course: Exotics,E:V4FXAQ5FWV,Y4,"Y4 Exotics - Rabbit Clinical Techniques (cadaver class)/F01-14, H",Practical,170,40,Thursday 13:00,FALSE,,1,26,0704_00_G.04,Laboratory,Locally Allocated Space,Block F,Easter Bush,Semester 2,Yes
Royal (Dick) School of Veterinary Studies,BVMS10028_SS1_YR_2024/5,Integrated Clinical Course: Farm Animal,E:1DFZFX9C19,Y4,Y4 FA - Ruminant Clinical Exam 1 (Farm Animal Hospital)/B,Practical,110,20,Thursday 14:00,FALSE,,1,16,,No room required,No room required,,,Semester 1,No
Royal (Dick) School of Veterinary Studies,BVMS10028_SS1_YR_2024/5,Integrated Clinical Course: Farm Animal,E:1FEOJI88MI,Y4,Y4 FA - SH04 Investigation of Ill-thrift in Lamb Flocks Release Case: Biosecurity,Lecture,50,180,Monday 15:00,TRUE,,1,16,0728_00_G.66,General Teaching,Locally Allocated Space,Vet School,Easter Bush,Semester 1,No
Royal (Dick) School of Veterinary Studies,BVMS10028_SS1_YR_2024/5,Integrated Clinical Course: Farm Animal,E:1M9OGHIFCR,Y4,"Y4 FA - Farm Animal Rounds 1 (14:00 start, in FAH)/B",Practical,120,20,Friday 14:00,FALSE,,1,13,,No room required,No room required,,,Semester 1,No
Royal (Dick) School of Veterinary Studies,BVMS10028_SS1_YR_2024/5,Integrated Clinical Course: Farm Animal,E:1N6LW96XEN,Y4,Y4 FA - Rectal Palpation/D01-16,Practical,180,16,Tuesday 09:30,FALSE,,1,16,0748_00_G.12,Laboratory,Locally Allocated Space,Langhill Farm Office,Easter Bush,Semester 1,Yes
Royal (Dick) School of Veterinary Studies,BVMS10028_SS1_YR_2024/5,Integrated Clinical Course: Farm Animal,E:1R61MSUS6Y,Y4,Y4 FA - CC02 Clinical Case Presentation 2: Outbreak of Bloat in Growing Animals,Tutorial,50,180,Tuesday 14:00,TRUE,,1,12,0728_00_G.66,General Teaching,Locally Allocated Space,Vet School,Easter Bush,Semester 1,No
Royal (Dick) School of Veterinary Studies,BVMS10028_SS1_YR_2024/5,Integrated Clinical Course: Farm Animal,E:1WV4578MPK,Y4,Y4 - BVM&S Student Reps Training (lunch supplied),Meeting,50,160,Wednesday 13:00,TRUE,,1,11,0728_01_1.28,General Teaching,Locally Allocated Space,Vet School,Easter Bush,Semester 1,No
Royal (Dick) School of Veterinary Studies,BVMS10028_SS1_YR_2024/5,Integrated Clinical Course: Farm Animal,E:2JEZR8ONRE,Y4,Y4 FA - SH10 Neurological Disease of Cattle & Sheep,Lecture,50,180,Monday 12:00,TRUE,,1,16,0728_00_G.66,General Teaching,Locally Allocated Space,Vet School,Easter Bush,Semester 1,No
Royal (Dick) School of Veterinary Studies,BVMS10028_SS1_YR_2024/5,Integrated Clinical Course: Farm Animal,E:2V3NKZDWPH,Y4,"Y4 FA - SH20 Clinical Helminthology: Significance, Diagnosis & Control of Nematodes in Ruminants",Lecture,50,180,Wednesday 12:00,TRUE,,1,18,0728_00_G.66,General Teaching,Locally Allocated Space,Vet School,Easter Bush,Semester 1,No
Royal (Dick) School of Veterinary Studies,BVMS10028_SS1_YR_2024/5,Integrated Clinical Course: Farm Animal,E:2WA7FBWGUH,Y4,Y4 FA - VM05 Transboundary Notifiable Animal Diseases 3,Lecture,50,180,Wednesday 09:00,TRUE,,1,15,0728_00_G.66,General Teaching,Locally Allocated Space,Vet School,Easter Bush,Semester 1,No
Royal (Dick) School of Veterinary Studies,BVMS10028_SS1_YR_2024/5,Integrated Clinical Course: Farm Animal,E:3HM1O6RKBU,Y4,Y4 FA - PG11 Disease Control and Elimination of Pig Diseases 1,Lecture,50,180,Friday 09:00,TRUE,,1,17,0781_00_G.022,General Teaching,Locally Allocated Space,Roslin Institute,Easter Bush,Semester 1,No
Royal (Dick) School of Veterinary Studies,BVMS10028_SS1_YR_2024/5,Integrated Clinical Course: Farm Animal,E:3Q23KP6QFW,Y4,"Y4 FA - CA04 Helping Your Clients Maximise Health, Welfare, and Productivity in a Beef Suckler Herd 2",Lecture,50,180,Wednesday 11:00,TRUE,,1,10,0781_00_G.022,General Teaching,Locally Allocated Space,Roslin Institute,Easter Bush,Semester 1,No
Royal (Dick) School of Veterinary Studies,BVMS10028_SS1_YR_2024/5,Integrated Clinical Course: Farm Animal,E:3QG2XGU7UU,Y4,Y4 FA - OSPRE Revision Class - Langhill (Optional Sign up on LEARN) - Bus departs EBVC at 15:15,Practical,90,180,Wednesday 15:30,TRUE,,1,33,,No room required,No room required,,,Semester 2,No
Royal (Dick) School of Veterinary Studies,BVMS10028_SS1_YR_2024/5,Integrated Clinical Course: Farm Animal,E:3SAUK8QADC,Y4,Y4 FA - Medicine Tutorial 4: Infectious Disease/AB,Tutorial,110,40,Thursday 09:00,FALSE,,1,30,0727_00_GB.26,General Teaching,Locally Allocated Space,Large Animal Hospital,Easter Bush,Semester 2,No
Royal (Dick) School of Veterinary Studies,BVMS10028_SS1_YR_2024/5,Integrated Clinical Course: Farm Animal,E:3YSH2NM9F8,Y4,Y4 FA - SH17 Husbandry and Diseases of Camelids,Lecture,50,180,Friday 16:00,TRUE,,1,16,0728_00_G.66,General Teaching,Locally Allocated Space,Vet School,Easter Bush,Semester 1,No
Royal (Dick) School of Veterinary Studies,BVMS10028_SS1_YR_2024/5,Integrated Clinical Course: Farm Animal,E:47XVUSKBEY,Y4,Y4 FA - Mid Course Feedback Session,Lecture,50,180,Wednesday 10:00,TRUE,,1,14,0728_00_G.66,General Teaching,Locally Allocated Space,Vet School,Easter Bush,Semester 1,No
Royal (Dick) School of Veterinary Studies,BVMS10028_SS1_YR_2024/5,Integrated Clinical Course: Farm Animal,E:4C6D7SXGVR,Y4,Y4 FA - FS03 Parasitic Diseases of Farmed Fish with Ronnie Soutar,Lecture,50,180,Tuesday 16:00,TRUE,,1,19,0728_00_G.66,General Teaching,Locally Allocated Space,Vet School,Easter Bush,Semester 1,No
Royal (Dick) School of Veterinary Studies,BVMS10028_SS1_YR_2024/5,Integrated Clinical Course: Farm Animal,E:4DEVL4EU59,Y4,Y4 FA - SH07 Investigation of Poor Reproductive Performance & Ovine Abortion,Lecture,50,180,Friday 11:00,TRUE,,1,15,0728_00_G.66,General Teaching,Locally Allocated Space,Vet School,Easter Bush,Semester 1,No
Royal (Dick) School of Veterinary Studies,BVMS10028_SS1_YR_2024/5,Integrated Clinical Course: Farm Animal,E:4JRDX4HUHS,Y4,Y4 FA - VM01 The Practitioner's Role in Scanning Surveillance & Health Schemes in the UK with Helen Carty,Lecture,50,180,Thursday 11:00,TRUE,,1,14,0728_00_G.66,General Teaching,Locally Allocated Space,Vet School,Easter Bush,Semester 1,No
Royal (Dick) School of Veterinary Studies,BVMS10028_SS1_YR_2024/5,Integrated Clinical Course: Farm Animal,E:5AXJ9PX8CN,Y4,Y4 FA – Revision Session 2,Lecture,50,171,Thursday 10:00,TRUE,,1,19,0728_00_G.01,General Teaching,Locally Allocated Space,Vet School,Easter Bush,Semester 1,No
Royal (Dick) School of Veterinary Studies,BVMS10028_SS1_YR_2024/5,Integrated Clinical Course: Farm Animal,E:5HZZDQWYJT,Y4,Y4 FA - Ruminant Clinical Exam 2/E_C01-08,Practical,90,30,Thursday 13:30,FALSE,,1,17,0748_00_G.12,Laboratory,Locally Allocated Space,Langhill Farm Office,Easter Bush,Semester 1,Yes
Royal (Dick) School of Veterinary Studies,BVMS10028_SS1_YR_2024/5,Integrated Clinical Course: Farm Animal,E:5NBFMGPBYC,Y4,Y4 FA - Clinical Reasoning 1: Introduction/GH,Tutorial,110,40,Tuesday 09:00,FALSE,,1,14,0728_00_G.03A,Teaching Studio,Locally Allocated Space,Vet School,Easter Bush,Semester 1,No (but must go in a room Type: Teaching Studio)
Royal (Dick) School of Veterinary Studies,BVMS10028_SS1_YR_2024/5,Integrated Clinical Course: Farm Animal,E:6H2X7E639O,Y4,Y4 FA - Medicine Tutorial 4: Infectious Disease/GH,Tutorial,110,40,Tuesday 11:00,FALSE,,1,31,0727_00_GB.26,General Teaching,Locally Allocated Space,Large Animal Hospital,Easter Bush,Semester 2,No
Royal (Dick) School of Veterinary Studies,BVMS10028_SS1_YR_2024/5,Integrated Clinical Course: Farm Animal,E:6R171ZE759,Y4,Y4 FA - CC07 Clinical Case Presentation 7: Pigs,Tutorial,50,180,Friday 12:00,TRUE,,1,17,0728_00_G.66,General Teaching,Locally Allocated Space,Vet School,Easter Bush,Semester 1,No
Royal (Dick) School of Veterinary Studies,BVMS10028_SS1_YR_2024/5,Integrated Clinical Course: Farm Animal,E:91J473O6O7,Y4,Y4 FA - VM10 International Animal Trade,Lecture,50,180,Thursday 12:00,TRUE,,1,16,0728_00_G.66,General Teaching,Locally Allocated Space,Vet School,Easter Bush,Semester 1,No
Royal (Dick) School of Veterinary Studies,BVMS10028_SS1_YR_2024/5,Integrated Clinical Course: Farm Animal,E:95SFGKKWBI,Y4,Y4 FA - Housing Requirements & Assessment Practical with Jamie Robertson (Bus Leaving at 13:45)/B_E_G01-07_H15-24,Practical,80,60,Monday 14:00,FALSE,,1,10,0748_00_G.12,Laboratory,Locally Allocated Space,Langhill Farm Office,Easter Bush,Semester 1,Yes
Royal (Dick) School of Veterinary Studies,BVMS10028_SS1_YR_2024/5,Integrated Clinical Course: Farm Animal,E:BJ5PGYAJXK,Y4,Y4 FA - Avian Diseases with M. Balfour - Practical/A_B09-22_C08-22_F15-21,Practical,90,55,Thursday 09:30,FALSE,,1,18,0728_00_G.45,Laboratory,Locally Allocated Space,Vet School,Easter Bush,Semester 1,Yes
Royal (Dick) School of Veterinary Studies,BVMS10028_SS1_YR_2024/5,Integrated Clinical Course: Farm Animal,E:BRQO26B1FX,Y4,Y4 FA - CA26 Practical Nutrition 1,Lecture,50,180,Tuesday 15:00,TRUE,,1,11,0728_00_G.66,General Teaching,Locally Allocated Space,Vet School,Easter Bush,Semester 1,No
Royal (Dick) School of Veterinary Studies,BVMS10028_SS1_YR_2024/5,Integrated Clinical Course: Farm Animal,E:DAQVHUPXDX,Y4,Y4 FA - Housing Requirements & Assessment Practical with Jamie Robertson (Bus Leaving at 12:15)/A_F_H01-14,Practical,90,60,Monday 12:30,FALSE,,1,10,0748_00_G.12,Laboratory,Locally Allocated Space,Langhill Farm Office,Easter Bush,Semester 1,Yes
Royal (Dick) School of Veterinary Studies,BVMS10028_SS1_YR_2024/5,Integrated Clinical Course: Farm Animal,E:DNVZ419TUO,Y4,Y4 Welcome & Briefing,Lecture,50,180,Monday 11:00,TRUE,,1,9,0728_00_G.66,General Teaching,Locally Allocated Space,Vet School,Easter Bush,Semester 1,No
Royal (Dick) School of Veterinary Studies,BVMS10028_SS1_YR_2024/5,Integrated Clinical Course: Farm Animal,E:L45KTXT7K1,Y4,Y4 FA - Ruminant Clinical Exam 2/H_C09-16,Practical,80,30,Thursday 15:00,FALSE,,1,17,0748_00_G.12,Laboratory,Locally Allocated Space,Langhill Farm Office,Easter Bush,Semester 1,Yes
Royal (Dick) School of Veterinary Studies,BVMS10028_SS1_YR_2024/5,Integrated Clinical Course: Farm Animal,E:PCADCZCVX9,Y4,Y4 FA - Housing Requirements & Assessment Practical with Jamie Robertson (Bus Leaving at 15:15)/C_D_G08-24,Practical,90,60,Monday 15:30,FALSE,,1,10,0748_00_G.12,Laboratory,Locally Allocated Space,Langhill Farm Office,Easter Bush,Semester 1,Yes
Royal (Dick) School of Veterinary Studies,BVMS10028_SS1_YR_2024/5,Integrated Clinical Course: Farm Animal,E:PGYTZMDOI6,Y4,Y4 FA - CA11 Housing Requirements & Assessment with Jamie Robertson,Lecture,50,180,Monday 10:00,TRUE,,1,10,0781_00_G.022,General Teaching,Locally Allocated Space,Roslin Institute,Easter Bush,Semester 1,No
Royal (Dick) School of Veterinary Studies,BVMS10028_SS1_YR_2024/5,Integrated Clinical Course: Farm Animal,E:Q8DQPJSZF6,Y4,Y4 FA - OSPRE Revision Class - Langhill (Optional Sign up on LEARN) - Bus departs EBVC at 13:45,Practical,80,180,Wednesday 14:00,TRUE,,1,33,,No room required,No room required,,,Semester 2,No
Royal (Dick) School of Veterinary Studies,BVMS10028_SS1_YR_2024/5,Integrated Clinical Course: Farm Animal,E:QWHJM2JMGT,Y4,Y4 FA - CA12 Bovine Respiratory Disease (Young Stock),Lecture,50,180,Monday 09:00,TRUE,,1,10,0781_00_G.022,General Teaching,Locally Allocated Space,Roslin Institute,Easter Bush,Semester 1,No
Royal (Dick) School of Veterinary Studies,BVMS10028_SS1_YR_2024/5,Integrated Clinical Course: Farm Animal,E:SSP2EOJ8UJ,Y4,Y4 FA - PG12 Disease Control and Elimination of Pig Diseases 2,Lecture,50,180,Friday 10:00,TRUE,,1,17,0781_00_G.022,General Teaching,Locally Allocated Space,Roslin Institute,Easter Bush,Semester 1,No
